entity_attribute_id,entity_type_id,attribute_set_id,attribute_group_id,attribute_id,sort_order
7736,4,69,773,126,13
7738,4,69,815,71,1
7740,4,69,815,72,2
7742,4,69,815,73,3
7744,4,69,815,74,4
7746,4,69,774,80,5
7748,4,69,774,89,6
7750,4,69,774,93,7
7752,4,69,774,94,8
7754,4,69,774,96,9
7756,4,69,774,97,10
7758,4,69,774,98,11
7760,4,69,774,102,12
7762,4,69,774,108,13
7764,4,69,774,110,14
7766,4,69,774,111,15
7768,4,69,774,112,16
7770,4,69,774,113,17
7772,4,69,774,114,18
7774,4,69,774,115,19
7776,4,69,774,116,20
7778,4,69,774,117,21
7780,4,69,774,123,22
7782,4,69,774,124,23
7784,4,69,774,125,24
7786,4,69,774,127,25
7788,4,69,774,128,26
7790,4,69,774,129,27
7792,4,69,774,130,28
7794,4,69,774,131,29
7796,4,69,774,156,30
7798,4,70,775,122,1
7800,4,70,776,103,1
7802,4,70,776,104,2
7804,4,70,776,105,3
7806,4,70,776,106,4
7808,4,70,776,107,5
7810,4,70,776,109,6
7812,4,70,777,100,1
7814,4,70,777,101,2
7816,4,70,850,85,1
7818,4,70,778,86,2
7820,4,70,850,87,3
7822,4,70,778,88,4
7824,4,70,778,95,5
7826,4,70,779,82,1
7828,4,70,779,83,2
7830,4,70,833,84,3
7832,4,70,884,75,1
7834,4,70,780,90,2
7836,4,70,780,76,3
7838,4,70,780,77,4
7840,4,70,780,78,5
7842,4,70,884,79,6
7844,4,70,780,91,7
7846,4,70,780,99,8
7848,4,70,780,118,9
7850,4,70,780,119,10
7852,4,70,780,120,11
7854,4,70,780,121,12
7856,4,70,780,126,13
7858,4,70,816,71,1
7860,4,70,816,72,2
7862,4,70,816,73,3
7864,4,70,816,74,4
7866,4,70,781,80,5
7868,4,70,781,89,6
7870,4,70,781,93,7
7872,4,70,781,94,8
7874,4,70,781,96,9
7876,4,70,781,97,10
7878,4,70,781,98,11
7880,4,70,781,102,12
7882,4,70,781,108,13
7884,4,70,781,110,14
7886,4,70,781,111,15
7888,4,70,781,112,16
7890,4,70,781,113,17
7892,4,70,781,114,18
7894,4,70,781,115,19
7896,4,70,781,116,20
7898,4,70,781,117,21
7900,4,70,781,123,22
7902,4,70,781,124,23
7904,4,70,781,125,24
7906,4,70,781,127,25
7908,4,70,781,128,26
7910,4,70,781,129,27
7912,4,70,781,130,28
7914,4,70,781,131,29
7916,4,70,781,156,30
7918,4,71,782,122,1
7920,4,71,783,103,1
7922,4,71,783,104,2
7924,4,71,783,105,3
7926,4,71,783,106,4
7928,4,71,783,107,5
7930,4,71,783,109,6
7932,4,71,784,100,1
7934,4,71,784,101,2
7936,4,71,851,85,1
7938,4,71,785,86,2
7940,4,71,851,87,3
7942,4,71,785,88,4
7944,4,71,785,95,5
7946,4,71,786,82,1
7948,4,71,786,83,2
7950,4,71,834,84,3
7952,4,71,885,75,1
7954,4,71,787,90,2
7956,4,71,787,76,3
7958,4,71,787,77,4
7960,4,71,787,78,5
7962,4,71,885,79,6
7964,4,71,787,91,7
7966,4,71,787,99,8
7968,4,71,787,118,9
7970,4,71,787,119,10
7972,4,71,787,120,11
7974,4,71,787,121,12
7976,4,71,787,126,13
7978,4,71,817,71,1
7980,4,71,817,72,2
7982,4,71,817,73,3
7984,4,71,817,74,4
7986,4,71,788,80,5
7988,4,71,788,89,6
7990,4,71,788,93,7
7992,4,71,788,94,8
7994,4,71,788,96,9
7996,4,71,788,97,10
7998,4,71,788,98,11
8000,4,71,788,102,12
8002,4,71,788,108,13
8004,4,71,788,110,14
8006,4,71,788,111,15
8008,4,71,788,112,16
8010,4,71,788,113,17
8012,4,71,788,114,18
8014,4,71,788,115,19
8016,4,71,788,116,20
8018,4,71,788,117,21
8020,4,71,788,123,22
8022,4,71,788,124,23
8024,4,71,788,125,24
8026,4,71,788,127,25
8028,4,71,788,128,26
8030,4,71,788,129,27
8032,4,71,788,130,28
8034,4,71,788,131,29
8036,4,71,788,156,30
8038,4,72,789,122,1
8040,4,72,790,103,1
8042,4,72,790,104,2
8044,4,72,790,105,3
8046,4,72,790,106,4
8048,4,72,790,107,5
8050,4,72,790,109,6
8052,4,72,791,100,1
8054,4,72,791,101,2
8056,4,72,852,85,1
8058,4,72,792,86,2
8060,4,72,852,87,3
8062,4,72,792,88,4
8064,4,72,792,95,5
8066,4,72,793,82,1
8068,4,72,793,83,2
8070,4,72,835,84,3
8072,4,72,886,75,1
8074,4,72,794,90,2
8076,4,72,794,76,3
8078,4,72,794,77,4
8080,4,72,794,78,5
8082,4,72,886,79,6
8084,4,72,794,91,7
8086,4,72,794,99,8
8088,4,72,794,118,9
8090,4,72,794,119,10
8092,4,72,794,120,11
8094,4,72,794,121,12
8096,4,72,794,126,13
8098,4,72,818,71,1
8100,4,72,818,72,2
8102,4,72,818,73,3
8104,4,72,818,74,4
8106,4,72,795,80,5
8108,4,72,795,89,6
8110,4,72,795,93,7
8112,4,72,795,94,8
8114,4,72,795,96,9
8116,4,72,795,97,10
8118,4,72,795,98,11
8120,4,72,795,102,12
8122,4,72,795,108,13
8124,4,72,795,110,14
8126,4,72,795,111,15
8128,4,72,795,112,16
8130,4,72,795,113,17
8132,4,72,795,114,18
8134,4,72,795,115,19
8136,4,72,795,116,20
8138,4,72,795,117,21
8140,4,72,795,123,22
8142,4,72,795,124,23
8144,4,72,795,125,24
8146,4,72,795,127,25
8148,4,72,795,128,26
8150,4,72,795,129,27
8152,4,72,795,130,28
8154,4,72,795,131,29
8156,4,72,795,156,30
8158,4,73,796,122,1
8160,4,73,797,103,1
8162,4,73,797,104,2
8164,4,73,797,105,3
8166,4,73,797,106,4
8168,4,73,797,107,5
8170,4,73,797,109,6
8172,4,73,798,100,1
8174,4,73,798,101,2
8176,4,73,853,85,1
8178,4,73,799,86,2
8180,4,73,853,87,3
8182,4,73,799,88,4
8184,4,73,799,95,5
8186,4,73,800,82,1
8188,4,73,800,83,2
8190,4,73,836,84,3
8192,4,73,887,75,1
8194,4,73,801,90,2
8196,4,73,801,76,3
8198,4,73,801,77,4
8200,4,73,801,78,5
8202,4,73,887,79,6
8204,4,73,801,91,7
8206,4,73,801,99,8
8208,4,73,801,118,9
8210,4,73,801,119,10
8212,4,73,801,120,11
8214,4,73,801,121,12
8216,4,73,801,126,13
8218,4,73,819,71,1
8220,4,73,819,72,2
8222,4,73,819,73,3
8224,4,73,819,74,4
8226,4,73,802,80,5
8228,4,73,802,89,6
8230,4,73,802,93,7
8232,4,73,802,94,8
8234,4,73,802,96,9
8236,4,73,802,97,10
8238,4,73,802,98,11
8240,4,73,802,102,12
8242,4,73,802,108,13
8244,4,73,802,110,14
8246,4,73,802,111,15
8248,4,73,802,112,16
8250,4,73,802,113,17
8252,4,73,802,114,18
8254,4,73,802,115,19
8256,4,73,802,116,20
8258,4,73,802,117,21
8260,4,73,802,123,22
8262,4,73,802,124,23
8264,4,73,802,125,24
8266,4,73,802,127,25
8268,4,73,802,128,26
8270,4,73,802,129,27
8272,4,73,802,130,28
8274,4,73,802,131,29
8276,4,73,802,156,30
8277,4,57,803,160,5
8278,4,58,804,160,5
8279,4,59,805,160,5
8280,4,60,806,160,5
8281,4,61,807,160,5
8282,4,62,808,160,5
8283,4,63,809,160,5
8284,4,64,810,160,5
8285,4,65,811,160,5
8286,4,66,812,160,5
8287,4,67,813,160,5
8288,4,68,814,160,5
8289,4,69,815,160,5
8290,4,70,816,160,5
8291,4,71,817,160,5
8292,4,72,818,160,5
8293,4,73,819,160,5
8294,4,57,803,161,6
8295,4,58,804,161,6
8296,4,59,805,161,6
8297,4,60,806,161,6
8298,4,61,807,161,6
8299,4,62,808,161,6
8300,4,63,809,161,6
8301,4,64,810,161,6
8302,4,65,811,161,6
8303,4,66,812,161,6
8304,4,67,813,161,6
8305,4,68,814,161,6
8306,4,69,815,161,6
8307,4,70,816,161,6
8308,4,71,817,161,6
8309,4,72,818,161,6
8310,4,73,819,161,6
8311,4,57,820,162,1
8312,4,58,821,162,1
8313,4,59,822,162,1
8314,4,60,823,162,1
8315,4,61,824,162,1
8316,4,62,825,162,1
8317,4,63,826,162,1
8318,4,64,827,162,1
8319,4,65,828,162,1
8320,4,66,829,162,1
8321,4,67,830,162,1
8322,4,68,831,162,1
8323,4,69,832,162,1
8324,4,70,833,162,1
8325,4,71,834,162,1
8326,4,72,835,162,1
8327,4,73,836,162,1
8328,4,57,820,163,4
8329,4,58,821,163,4
8330,4,59,822,163,4
8331,4,60,823,163,4
8332,4,61,824,163,4
8333,4,62,825,163,4
8334,4,63,826,163,4
8335,4,64,827,163,4
8336,4,65,828,163,4
8337,4,66,829,163,4
8338,4,67,830,163,4
8339,4,68,831,163,4
8340,4,69,832,163,4
8341,4,70,833,163,4
8342,4,71,834,163,4
8343,4,72,835,163,4
8344,4,73,836,163,4
8345,4,57,854,164,1
8346,4,58,855,164,1
8347,4,59,856,164,1
8348,4,60,857,164,1
8349,4,61,858,164,1
8350,4,62,859,164,1
8351,4,63,860,164,1
8352,4,64,861,164,1
8353,4,65,862,164,1
8354,4,66,863,164,1
8355,4,67,864,164,1
8356,4,68,865,164,1
8357,4,69,866,164,1
8358,4,70,867,164,1
8359,4,71,868,164,1
8360,4,72,869,164,1
8361,4,73,870,164,1
8362,4,57,871,165,2
8363,4,58,872,165,2
8364,4,59,873,165,2
8365,4,60,874,165,2
8366,4,61,875,165,2
8367,4,62,876,165,2
8368,4,63,877,165,2
8369,4,64,878,165,2
8370,4,65,879,165,2
8371,4,66,880,165,2
8372,4,67,881,165,2
8373,4,68,882,165,2
8374,4,69,883,165,2
8375,4,70,884,165,2
8376,4,71,885,165,2
8377,4,72,886,165,2
8378,4,73,887,165,2
8379,4,57,871,166,7
8380,4,58,872,166,7
8381,4,59,873,166,7
8382,4,60,874,166,7
8383,4,61,875,166,7
8384,4,62,876,166,7
8385,4,63,877,166,7
8386,4,64,878,166,7
8387,4,65,879,166,7
8388,4,66,880,166,7
8389,4,67,881,166,7
8390,4,68,882,166,7
8391,4,69,883,166,7
8392,4,70,884,166,7
8393,4,71,885,166,7
8394,4,72,886,166,7
8395,4,73,887,166,7
8396,4,57,871,167,8
8397,4,58,872,167,8
8398,4,59,873,167,8
8399,4,60,874,167,8
8400,4,61,875,167,8
8401,4,62,876,167,8
8402,4,63,877,167,8
8403,4,64,878,167,8
8404,4,65,879,167,8
8405,4,66,880,167,8
8406,4,67,881,167,8
8407,4,68,882,167,8
8408,4,69,883,167,8
8409,4,70,884,167,8
8410,4,71,885,167,8
8411,4,72,886,167,8
8412,4,73,887,167,8
8413,4,57,888,226,1
8414,4,58,889,226,1
8415,4,59,890,226,1
8416,4,60,891,226,1
8417,4,61,892,226,1
8418,4,62,893,226,1
8419,4,63,894,226,1
8420,4,64,895,226,1
8421,4,65,896,226,1
8422,4,66,897,226,1
8423,4,67,898,226,1
8424,4,68,899,226,1
8425,4,69,900,226,1
8426,4,70,901,226,1
8427,4,71,902,226,1
8428,4,72,903,226,1
8429,4,73,904,226,1
8430,4,57,888,169,2
8431,4,58,889,169,2
8432,4,59,890,169,2
8433,4,60,891,169,2
8434,4,61,892,169,2
8435,4,62,893,169,2
8436,4,63,894,169,2
8437,4,64,895,169,2
8438,4,65,896,169,2
8439,4,66,897,169,2
8440,4,67,898,169,2
8441,4,68,899,169,2
8442,4,69,900,169,2
8443,4,70,901,169,2
8444,4,71,902,169,2
8445,4,72,903,169,2
8446,4,73,904,169,2
8447,4,58,905,170,1
8448,4,64,906,170,1
8449,4,66,907,170,1
8450,4,67,908,170,1
8451,4,68,909,170,1
8452,4,69,910,170,1
8453,4,70,911,170,1
8454,4,71,912,170,1
8455,4,72,913,170,1
8456,4,73,914,170,1
8457,4,63,915,176,1
8458,4,63,915,177,2
8459,4,63,915,178,3
8460,4,63,915,179,4
8461,4,63,915,180,5
8462,4,64,906,181,2
8463,4,65,916,181,1
8464,4,66,907,181,2
8465,4,67,908,181,2
8466,4,68,909,181,2
8467,4,69,910,181,2
8468,4,70,911,181,2
8469,4,64,906,182,3
8470,4,65,916,182,2
8471,4,66,907,182,3
8472,4,67,908,182,3
8473,4,68,909,182,3
8474,4,69,910,182,3
8475,4,70,911,182,3
8476,4,64,906,183,4
8477,4,65,916,183,3
8478,4,66,907,183,4
8479,4,67,908,183,4
8480,4,68,909,183,4
8481,4,69,910,183,4
8482,4,70,911,183,4
8483,4,64,906,184,5
8484,4,65,916,184,4
8485,4,66,907,184,5
8486,4,67,908,184,5
8487,4,68,909,184,5
8488,4,69,910,184,5
8489,4,70,911,184,5
8490,4,59,917,192,1
8491,4,59,917,193,2
8492,4,59,917,194,3
8493,4,62,918,195,1
8494,4,63,919,195,1
8495,4,71,920,195,1
8496,4,62,918,196,2
8497,4,63,919,196,2
8498,4,64,921,196,1
8499,4,65,922,196,1
8500,4,66,923,196,1
8501,4,67,924,196,1
8502,4,68,925,196,1
8503,4,69,926,196,1
8504,4,70,927,196,1
8505,4,71,920,196,2
8506,4,64,921,197,2
8507,4,65,922,197,2
8508,4,66,923,197,2
8509,4,67,924,197,2
8510,4,68,925,197,2
8511,4,69,926,197,2
8512,4,70,927,197,2
8513,4,59,928,207,1
8514,4,59,928,209,2
8515,4,57,929,210,1
8516,4,59,928,210,3
8517,4,60,930,210,1
8518,4,61,931,210,1
8519,4,62,918,210,3
8520,4,63,919,210,3
8521,4,64,921,210,3
8522,4,65,922,210,3
8523,4,66,923,210,3
8524,4,67,924,210,3
8525,4,68,925,210,3
8526,4,69,926,210,3
8527,4,70,927,210,3
8528,4,71,920,210,3
8529,4,72,932,210,1
8530,4,73,933,210,1
8531,4,57,929,211,2
8532,4,59,928,211,4
8533,4,60,930,211,2
8534,4,61,931,211,2
8535,4,62,918,211,4
8536,4,63,919,211,4
8537,4,64,921,211,4
8538,4,65,922,211,4
8539,4,66,923,211,4
8540,4,67,924,211,4
8541,4,68,925,211,4
8542,4,69,926,211,4
8543,4,70,927,211,4
8544,4,71,920,211,4
8545,4,72,932,211,2
8546,4,73,933,211,2
8547,4,57,929,212,3
8548,4,59,928,212,5
8549,4,60,930,212,3
8550,4,61,931,212,3
8551,4,62,918,212,5
8552,4,63,919,212,5
8553,4,64,921,212,5
8554,4,65,922,212,5
8555,4,66,923,212,5
8556,4,67,924,212,5
8557,4,68,925,212,5
8558,4,69,926,212,5
8559,4,70,927,212,5
8560,4,71,920,212,5
8561,4,72,932,212,3
8562,4,73,933,212,3
8563,4,57,929,213,4
8564,4,58,934,213,1
8565,4,59,928,213,6
8566,4,60,930,213,4
8567,4,61,931,213,4
8568,4,62,918,213,6
8569,4,63,919,213,6
8570,4,64,921,213,6
8571,4,65,922,213,6
8572,4,66,923,213,6
8573,4,67,924,213,6
8574,4,68,925,213,6
8575,4,69,926,213,6
8576,4,70,927,213,6
8577,4,71,920,213,6
8578,4,72,932,213,4
8579,4,73,933,213,4
8580,4,57,935,214,1
8581,4,58,936,214,1
8582,4,59,937,214,1
8583,4,60,938,214,1
8584,4,61,939,214,1
8585,4,62,940,214,1
8586,4,63,941,214,1
8587,4,64,942,214,1
8588,4,65,943,214,1
8589,4,66,944,214,1
8590,4,67,945,214,1
8591,4,68,946,214,1
8592,4,69,947,214,1
8593,4,70,948,214,1
8594,4,71,949,214,1
8595,4,72,950,214,1
8596,4,73,951,214,1
8597,4,57,935,215,2
8598,4,58,936,215,2
8599,4,59,937,215,2
8600,4,60,938,215,2
8601,4,61,939,215,2
8602,4,62,940,215,2
8603,4,63,941,215,2
8604,4,64,942,215,2
8605,4,65,943,215,2
8606,4,66,944,215,2
8607,4,67,945,215,2
8608,4,68,946,215,2
8609,4,69,947,215,2
8610,4,70,948,215,2
8611,4,71,949,215,2
8612,4,72,950,215,2
8613,4,73,951,215,2
8615,4,76,952,122,1
8617,4,76,953,103,1
8619,4,76,953,104,2
8621,4,76,953,105,3
8623,4,76,953,106,4
8625,4,76,953,107,5
8627,4,76,953,109,6
8629,4,76,954,100,1
8631,4,76,954,101,2
8633,4,76,1025,85,1
8635,4,76,955,86,2
8637,4,76,1025,87,3
8639,4,76,955,88,4
8641,4,76,955,95,5
8643,4,76,956,82,1
8645,4,76,956,83,2
8647,4,76,1017,84,3
8649,4,76,1041,75,1
8651,4,76,957,90,2
8653,4,76,957,76,3
8655,4,76,957,77,4
8657,4,76,957,78,5
8659,4,76,1041,79,6
8661,4,76,957,91,7
8663,4,76,957,99,8
8665,4,76,957,118,9
8667,4,76,957,119,10
8669,4,76,957,120,11
8671,4,76,957,121,12
8673,4,76,957,126,13
8675,4,76,1009,71,1
8677,4,76,1009,72,2
8679,4,76,1009,73,3
8681,4,76,1009,74,4
8683,4,76,958,80,5
8685,4,76,958,89,6
8687,4,76,958,93,7
8689,4,76,958,94,8
8691,4,76,958,96,9
8693,4,76,958,97,10
8695,4,76,958,98,11
8697,4,76,958,102,12
8699,4,76,958,108,13
8701,4,76,958,110,14
8703,4,76,958,111,15
8705,4,76,958,112,16
8707,4,76,958,113,17
8709,4,76,958,114,18
8711,4,76,958,115,19
8713,4,76,958,116,20
8715,4,76,958,117,21
8717,4,76,958,123,22
8719,4,76,958,124,23
8721,4,76,958,125,24
8723,4,76,958,127,25
8725,4,76,958,128,26
8727,4,76,958,129,27
8729,4,76,958,130,28
8731,4,76,958,131,29
8733,4,76,958,156,30
8735,4,77,959,122,1
8737,4,77,960,103,1
8739,4,77,960,104,2
8741,4,77,960,105,3
8743,4,77,960,106,4
8745,4,77,960,107,5
8747,4,77,960,109,6
8749,4,77,961,100,1
8751,4,77,961,101,2
8753,4,77,1026,85,1
8755,4,77,962,86,2
8757,4,77,1026,87,3
8759,4,77,962,88,4
8761,4,77,962,95,5
8763,4,77,963,82,1
8765,4,77,963,83,2
8767,4,77,1018,84,3
8769,4,77,1042,75,1
8771,4,77,964,90,2
8773,4,77,964,76,3
8775,4,77,964,77,4
8777,4,77,964,78,5
8779,4,77,1042,79,6
8781,4,77,964,91,7
8783,4,77,964,99,8
8785,4,77,964,118,9
8787,4,77,964,119,10
8789,4,77,964,120,11
8791,4,77,964,121,12
8793,4,77,964,126,13
8795,4,77,1010,71,1
8797,4,77,1010,72,2
8799,4,77,1010,73,3
8801,4,77,1010,74,4
8803,4,77,965,80,5
8805,4,77,965,89,6
8807,4,77,965,93,7
8809,4,77,965,94,8
8811,4,77,965,96,9
8813,4,77,965,97,10
8815,4,77,965,98,11
8817,4,77,965,102,12
8819,4,77,965,108,13
8821,4,77,965,110,14
8823,4,77,965,111,15
8825,4,77,965,112,16
8827,4,77,965,113,17
8829,4,77,965,114,18
8831,4,77,965,115,19
8833,4,77,965,116,20
8835,4,77,965,117,21
8837,4,77,965,123,22
8839,4,77,965,124,23
8841,4,77,965,125,24
8843,4,77,965,127,25
8845,4,77,965,128,26
8847,4,77,965,129,27
8849,4,77,965,130,28
8851,4,77,965,131,29
8853,4,77,965,156,30
8855,4,80,966,122,1
8857,4,80,967,103,1
8859,4,80,967,104,2
8861,4,80,967,105,3
8863,4,80,967,106,4
8865,4,80,967,107,5
8867,4,80,967,109,6
8869,4,80,968,100,1
8871,4,80,968,101,2
8873,4,80,1027,85,1
8875,4,80,969,86,2
8877,4,80,1027,87,3
8879,4,80,969,88,4
8881,4,80,969,95,5
8883,4,80,970,82,1
8885,4,80,970,83,2
8887,4,80,1019,84,3
8889,4,80,1043,75,1
8891,4,80,971,90,2
8893,4,80,971,76,3
8895,4,80,971,77,4
8897,4,80,971,78,5
8899,4,80,1043,79,6
8901,4,80,971,91,7
8903,4,80,971,99,8
8905,4,80,971,118,9
8907,4,80,971,119,10
8909,4,80,971,120,11
8911,4,80,971,121,12
8913,4,80,971,126,13
8915,4,80,1011,71,1
8917,4,80,1011,72,2
8919,4,80,1011,73,3
8921,4,80,1011,74,4
8923,4,80,972,80,5
8925,4,80,972,89,6
8927,4,80,972,93,7
8929,4,80,972,94,8
8931,4,80,972,96,9
8933,4,80,972,97,10
8935,4,80,972,98,11
8937,4,80,972,102,12
8939,4,80,972,108,13
8941,4,80,972,110,14
8943,4,80,972,111,15
8945,4,80,972,112,16
8947,4,80,972,113,17
8949,4,80,972,114,18
8951,4,80,972,115,19
8953,4,80,972,116,20
8955,4,80,972,117,21
8957,4,80,972,123,22
8959,4,80,972,124,23
8961,4,80,972,125,24
8963,4,80,972,127,25
8965,4,80,972,128,26
8967,4,80,972,129,27
8969,4,80,972,130,28
8971,4,80,972,131,29
8973,4,80,972,156,30
8975,4,81,973,122,1
8977,4,81,974,103,1
8979,4,81,974,104,2
8981,4,81,974,105,3
8983,4,81,974,106,4
8985,4,81,974,107,5
8987,4,81,974,109,6
8989,4,81,975,100,1
8991,4,81,975,101,2
8993,4,81,1028,85,1
8995,4,81,976,86,2
8997,4,81,1028,87,3
8999,4,81,976,88,4
9001,4,81,976,95,5
9003,4,81,977,82,1
9005,4,81,977,83,2
9007,4,81,1020,84,3
9009,4,81,1044,75,1
9011,4,81,978,90,2
9013,4,81,978,76,3
9015,4,81,978,77,4
9017,4,81,978,78,5
9019,4,81,1044,79,6
9021,4,81,978,91,7
9023,4,81,978,99,8
9025,4,81,978,118,9
9027,4,81,978,119,10
9029,4,81,978,120,11
9031,4,81,978,121,12
9033,4,81,978,126,13
9035,4,81,1012,71,1
9037,4,81,1012,72,2
9039,4,81,1012,73,3
9041,4,81,1012,74,4
9043,4,81,979,80,5
9045,4,81,979,89,6
9047,4,81,979,93,7
9049,4,81,979,94,8
9051,4,81,979,96,9
9053,4,81,979,97,10
9055,4,81,979,98,11
9057,4,81,979,102,12
9059,4,81,979,108,13
9061,4,81,979,110,14
9063,4,81,979,111,15
9065,4,81,979,112,16
9067,4,81,979,113,17
9069,4,81,979,114,18
9071,4,81,979,115,19
9073,4,81,979,116,20
9075,4,81,979,117,21
9077,4,81,979,123,22
9079,4,81,979,124,23
9081,4,81,979,125,24
9083,4,81,979,127,25
9085,4,81,979,128,26
9087,4,81,979,129,27
9089,4,81,979,130,28
9091,4,81,979,131,29
9093,4,81,979,156,30
9095,4,82,980,122,1
9097,4,82,981,103,1
9099,4,82,981,104,2
9101,4,82,981,105,3
9103,4,82,981,106,4
9105,4,82,981,107,5
9107,4,82,981,109,6
9109,4,82,982,100,1
9111,4,82,982,101,2
9113,4,82,1029,85,1
9115,4,82,983,86,2
9117,4,82,1029,87,3
9119,4,82,983,88,4
9121,4,82,983,95,5
9123,4,82,984,82,1
9125,4,82,984,83,2
9127,4,82,1021,84,3
9129,4,82,1045,75,1
9131,4,82,985,90,2
9133,4,82,985,76,3
9135,4,82,985,77,4
9137,4,82,985,78,5
9139,4,82,1045,79,6
9141,4,82,985,91,7
9143,4,82,985,99,8
9145,4,82,985,118,9
9147,4,82,985,119,10
9149,4,82,985,120,11
9151,4,82,985,121,12
9153,4,82,985,126,13
9155,4,82,1013,71,1
9157,4,82,1013,72,2
9159,4,82,1013,73,3
9161,4,82,1013,74,4
9163,4,82,986,80,5
9165,4,82,986,89,6
9167,4,82,986,93,7
9169,4,82,986,94,8
9171,4,82,986,96,9
9173,4,82,986,97,10
9175,4,82,986,98,11
9177,4,82,986,102,12
9179,4,82,986,108,13
9181,4,82,986,110,14
9183,4,82,986,111,15
9185,4,82,986,112,16
9187,4,82,986,113,17
9189,4,82,986,114,18
9191,4,82,986,115,19
9193,4,82,986,116,20
9195,4,82,986,117,21
9197,4,82,986,123,22
9199,4,82,986,124,23
9201,4,82,986,125,24
9203,4,82,986,127,25
9205,4,82,986,128,26
9207,4,82,986,129,27
9209,4,82,986,130,28
9211,4,82,986,131,29
9213,4,82,986,156,30
9215,4,85,987,122,1
9217,4,85,988,103,1
9219,4,85,988,104,2
9221,4,85,988,105,3
9223,4,85,988,106,4
9225,4,85,988,107,5
9227,4,85,988,109,6
9229,4,85,989,100,1
9231,4,85,989,101,2
9233,4,85,1030,85,1
9235,4,85,990,86,2
9237,4,85,1030,87,3
9239,4,85,990,88,4
9241,4,85,990,95,5
9243,4,85,991,82,1
9245,4,85,991,83,2
9247,4,85,1022,84,3
9249,4,85,1046,75,1
9251,4,85,992,90,2
9253,4,85,992,76,3
9255,4,85,992,77,4
9257,4,85,992,78,5
9259,4,85,1046,79,6
9261,4,85,992,91,7
9263,4,85,992,99,8
9265,4,85,992,118,9
9267,4,85,992,119,10
9269,4,85,992,120,11
9271,4,85,992,121,12
9273,4,85,992,126,13
9275,4,85,1014,71,1
9277,4,85,1014,72,2
9279,4,85,1014,73,3
9281,4,85,1014,74,4
9283,4,85,993,80,5
9285,4,85,993,89,6
9287,4,85,993,93,7
9289,4,85,993,94,8
9291,4,85,993,96,9
9293,4,85,993,97,10
9295,4,85,993,98,11
9297,4,85,993,102,12
9299,4,85,993,108,13
9301,4,85,993,110,14
9303,4,85,993,111,15
9305,4,85,993,112,16
9307,4,85,993,113,17
9309,4,85,993,114,18
9311,4,85,993,115,19
9313,4,85,993,116,20
9315,4,85,993,117,21
9317,4,85,993,123,22
9319,4,85,993,124,23
9321,4,85,993,125,24
9323,4,85,993,127,25
9325,4,85,993,128,26
9327,4,85,993,129,27
9329,4,85,993,130,28
9331,4,85,993,131,29
9333,4,85,993,156,30
9334,3,3,994,227,1
9335,3,3,994,228,2
9337,4,88,995,122,1
9339,4,88,996,103,1
9341,4,88,996,104,2
9343,4,88,996,105,3
9345,4,88,996,106,4
9347,4,88,996,107,5
9349,4,88,996,109,6
9351,4,88,997,100,1
9353,4,88,997,101,2
9355,4,88,1031,85,1
9357,4,88,998,86,2
9359,4,88,1031,87,3
9361,4,88,998,88,4
9363,4,88,998,95,5
9365,4,88,999,82,1
9367,4,88,999,83,2
9369,4,88,1023,84,3
9371,4,88,1047,75,1
9373,4,88,1000,90,2
9375,4,88,1000,76,3
9377,4,88,1000,77,4
9379,4,88,1000,78,5
9381,4,88,1047,79,6
9383,4,88,1000,91,7
9385,4,88,1000,99,8
9387,4,88,1000,118,9
9389,4,88,1000,119,10
9391,4,88,1000,120,11
9393,4,88,1000,121,12
9395,4,88,1000,126,13
9397,4,88,1015,71,1
9399,4,88,1015,72,2
9401,4,88,1015,73,3
9403,4,88,1015,74,4
9405,4,88,1001,80,5
9407,4,88,1001,89,6
9409,4,88,1001,93,7
9411,4,88,1001,94,8
9413,4,88,1001,96,9
9415,4,88,1001,97,10
9417,4,88,1001,98,11
9419,4,88,1001,102,12
9421,4,88,1001,108,13
9423,4,88,1001,110,14
9425,4,88,1001,111,15
9427,4,88,1001,112,16
9429,4,88,1001,113,17
9431,4,88,1001,114,18
9433,4,88,1001,115,19
9435,4,88,1001,116,20
9437,4,88,1001,117,21
9439,4,88,1001,123,22
9441,4,88,1001,124,23
9443,4,88,1001,125,24
9445,4,88,1001,127,25
9447,4,88,1001,128,26
9449,4,88,1001,129,27
9451,4,88,1001,130,28
9453,4,88,1001,131,29
9455,4,88,1001,156,30
9457,4,89,1002,122,1
9459,4,89,1003,103,1
9461,4,89,1003,104,2
9463,4,89,1003,105,3
9465,4,89,1003,106,4
9467,4,89,1003,107,5
9469,4,89,1003,109,6
9471,4,89,1004,100,1
9473,4,89,1004,101,2
9475,4,89,1032,85,1
9477,4,89,1005,86,2
9479,4,89,1032,87,3
9481,4,89,1005,88,4
9483,4,89,1005,95,5
9485,4,89,1006,82,1
9487,4,89,1006,83,2
9489,4,89,1024,84,3
9491,4,89,1048,75,1
9493,4,89,1007,90,2
9495,4,89,1007,76,3
9497,4,89,1007,77,4
9499,4,89,1007,78,5
9501,4,89,1048,79,6
9503,4,89,1007,91,7
9505,4,89,1007,99,8
9507,4,89,1007,118,9
9509,4,89,1007,119,10
9511,4,89,1007,120,11
9513,4,89,1007,121,12
9515,4,89,1007,126,13
9517,4,89,1016,71,1
9519,4,89,1016,72,2
9521,4,89,1016,73,3
