value_id,store_id,"label",position,disabled
477045,0,,0,0
477045,1,,30,0
477046,0,,0,0
477046,1,,31,0
477047,0,,0,0
477047,1,,26,1
477048,0,,0,0
477048,1,,27,1
477049,0,,0,0
477049,1,,28,1
477050,0,,0,0
477050,1,,29,0
477051,0,,0,0
477051,1,,30,0
477052,0,,0,0
477052,1,,31,0
477053,0,,0,0
477053,1,,26,1
477054,0,,0,0
477054,1,,27,1
477055,0,,0,0
477055,1,,28,1
477056,0,,0,0
477056,1,,29,0
477057,0,,0,0
477057,1,,30,0
477058,0,,0,0
477058,1,,31,0
477059,0,,0,0
477059,1,,26,1
477060,0,,0,0
477060,1,,27,1
477061,0,,0,0
477061,1,,28,1
477062,0,,0,0
477062,1,,29,0
477063,0,,0,0
477063,1,,30,0
477064,0,,0,0
477064,1,,31,0
477065,0,,0,0
477065,1,,26,1
477066,0,,0,0
477066,1,,27,1
477067,0,,0,0
477067,1,,28,1
477068,0,,0,0
477068,1,,29,0
477069,0,,0,0
477069,1,,30,0
477070,0,,0,0
477070,1,,31,0
477071,0,,0,0
477071,1,,26,1
477072,0,,0,0
477072,1,,27,1
477073,0,,0,0
477073,1,,28,1
477074,0,,0,0
477074,1,,29,0
477075,0,,0,0
477075,1,,30,0
477076,0,,0,0
477076,1,,31,0
477077,0,,0,0
477077,1,,26,1
477078,0,,0,0
477078,1,,27,1
477079,0,,0,0
477079,1,,28,1
477080,0,,0,0
477080,1,,29,0
477081,0,,0,0
477081,1,,30,0
477082,0,,0,0
477082,1,,31,0
477083,0,,0,0
477083,1,,26,1
477084,0,,0,0
477084,1,,27,1
477085,0,,0,0
477085,1,,28,1
477086,0,,0,0
477086,1,,29,0
477087,0,,0,0
477087,1,,30,0
477088,0,,0,0
477088,1,,31,0
477089,0,,0,0
477089,1,,26,1
477090,0,,0,0
477090,1,,27,1
477091,0,,0,0
477091,1,,28,1
477092,0,,0,0
477092,1,,29,0
477093,0,,0,0
477093,1,,30,0
477094,0,,0,0
477094,1,,31,0
477095,0,,0,0
477095,1,,19,1
477096,0,,0,0
477096,1,,20,1
477097,0,,0,0
477097,1,,21,1
477098,0,,0,0
477098,1,,22,0
477099,0,,0,0
477099,1,,23,0
477100,0,,0,0
477100,1,,24,0
477101,0,,0,0
477101,1,,26,1
477102,0,,0,0
477102,1,,27,1
477103,0,,0,0
477103,1,,28,1
477104,0,,0,0
477104,1,,29,0
477105,0,,0,0
477105,1,,30,0
477106,0,,0,0
477106,1,,31,0
477107,0,,0,0
477107,1,,19,1
477108,0,,0,0
477108,1,,20,1
477109,0,,0,0
477109,1,,21,1
477110,0,,0,0
477110,1,,22,0
477111,0,,0,0
477111,1,,23,0
477112,0,,0,0
477112,1,,24,0
477113,0,,0,0
477113,1,,26,1
477114,0,,0,0
477114,1,,27,1
477115,0,,0,0
477115,1,,28,1
477116,0,,0,0
477116,1,,29,0
477117,0,,0,0
477117,1,,30,0
477118,0,,0,0
477118,1,,31,0
477119,0,,0,0
477119,1,,26,1
477120,0,,0,0
477120,1,,27,1
477121,0,,0,0
477121,1,,28,1
477122,0,,0,0
477122,1,,29,0
477123,0,,0,0
477123,1,,30,0
477124,0,,0,0
477124,1,,31,0
477125,0,,0,0
477125,1,,26,1
477126,0,,0,0
477126,1,,27,1
477127,0,,0,0
477127,1,,28,1
477128,0,,0,0
477128,1,,29,0
477129,0,,0,0
477129,1,,30,0
477130,0,,0,0
477130,1,,31,0
477131,0,,0,0
477131,1,,26,1
477132,0,,0,0
477132,1,,27,1
477133,0,,0,0
477133,1,,28,1
477134,0,,0,0
477134,1,,29,0
477135,0,,0,0
477135,1,,30,0
477136,0,,0,0
477136,1,,31,0
477137,0,,0,0
477137,1,,26,1
477138,0,,0,0
477138,1,,27,1
477139,0,,0,0
477139,1,,28,1
477140,0,,0,0
477140,1,,29,0
477141,0,,0,0
477141,1,,30,0
477142,0,,0,0
477142,1,,31,0
477143,0,,0,0
477143,1,,26,1
477144,0,,0,0
477144,1,,27,1
477145,0,,0,0
477145,1,,28,1
477146,0,,0,0
477146,1,,29,0
477147,0,,0,0
477147,1,,30,0
477148,0,,0,0
477148,1,,31,0
477149,0,,0,0
477149,1,,26,1
477150,0,,0,0
477150,1,,27,1
477151,0,,0,0
477151,1,,28,1
477152,0,,0,0
477152,1,,29,0
477153,0,,0,0
477153,1,,30,0
477154,0,,0,0
477154,1,,31,0
477155,0,,0,0
477155,1,,26,1
477156,0,,0,0
477156,1,,27,1
477157,0,,0,0
477157,1,,28,1
477158,0,,0,0
477158,1,,29,0
477159,0,,0,0
477159,1,,30,0
477160,0,,0,0
477160,1,,31,0
477161,0,,0,0
477161,1,,26,1
477162,0,,0,0
477162,1,,27,1
477163,0,,0,0
477163,1,,28,1
477164,0,,0,0
477164,1,,29,0
477165,0,,0,0
477165,1,,30,0
477166,0,,0,0
477166,1,,31,0
477167,0,,0,0
477167,1,,26,1
477168,0,,0,0
477168,1,,27,1
477169,0,,0,0
477169,1,,28,1
477170,0,,0,0
477170,1,,29,0
477171,0,,0,0
477171,1,,30,0
477172,0,,0,0
477172,1,,31,0
477173,0,,0,0
477173,1,,26,1
477174,0,,0,0
477174,1,,27,1
477175,0,,0,0
477175,1,,28,1
477176,0,,0,0
477176,1,,29,0
477177,0,,0,0
477177,1,,30,0
477178,0,,0,0
477178,1,,31,0
477179,0,,0,0
477179,1,,26,1
477180,0,,0,0
477180,1,,27,1
477181,0,,0,0
477181,1,,28,1
477182,0,,0,0
477182,1,,29,0
477183,0,,0,0
477183,1,,30,0
477184,0,,0,0
477184,1,,31,0
477185,0,,0,0
477185,1,,26,1
477186,0,,0,0
477186,1,,27,1
477187,0,,0,0
477187,1,,28,1
477188,0,,0,0
477188,1,,29,0
477189,0,,0,0
477189,1,,30,0
477190,0,,0,0
477190,1,,31,0
477191,0,,0,0
477191,1,,26,1
477192,0,,0,0
477192,1,,27,1
477193,0,,0,0
477193,1,,28,1
477194,0,,0,0
477194,1,,29,0
477195,0,,0,0
477195,1,,30,0
477196,0,,0,0
477196,1,,31,0
477197,0,,0,0
477197,1,,26,1
477198,0,,0,0
477198,1,,27,1
477199,0,,0,0
477199,1,,28,1
477200,0,,0,0
477200,1,,29,0
477201,0,,0,0
477201,1,,30,0
477202,0,,0,0
477202,1,,31,0
477203,0,,0,0
477203,1,,26,1
477204,0,,0,0
477204,1,,27,1
477205,0,,0,0
477205,1,,28,1
477206,0,,0,0
477206,1,,29,0
477207,0,,0,0
477207,1,,30,0
477208,0,,0,0
477208,1,,31,0
477209,0,,0,0
477209,1,,26,1
477210,0,,0,0
477210,1,,27,1
477211,0,,0,0
477211,1,,28,1
477212,0,,0,0
477212,1,,29,0
477213,0,,0,0
477213,1,,30,0
477214,0,,0,0
477214,1,,31,0
477215,0,,0,0
477215,1,,26,1
477216,0,,0,0
477216,1,,27,1
477217,0,,0,0
477217,1,,28,1
477218,0,,0,0
477218,1,,29,0
477219,0,,0,0
477219,1,,30,0
477220,0,,0,0
477220,1,,31,0
477221,0,,0,0
477221,1,,26,1
477222,0,,0,0
477222,1,,27,1
477223,0,,0,0
477223,1,,28,1
477224,0,,0,0
477224,1,,29,0
477225,0,,0,0
477225,1,,30,0
477226,0,,0,0
477226,1,,31,0
477227,0,,0,0
477227,1,,26,1
477228,0,,0,0
477228,1,,27,1
477229,0,,0,0
477229,1,,28,1
477230,0,,0,0
477230,1,,29,0
477231,0,,0,0
477231,1,,30,0
477232,0,,0,0
477232,1,,31,0
477233,0,,0,0
477233,1,,26,1
477234,0,,0,0
477234,1,,27,1
477235,0,,0,0
477235,1,,28,1
477236,0,,0,0
477236,1,,29,0
477237,0,,0,0
477237,1,,30,0
477238,0,,0,0
477238,1,,31,0
477239,0,,0,0
477239,1,,26,1
477240,0,,0,0
477240,1,,27,1
477241,0,,0,0
477241,1,,28,1
477242,0,,0,0
477242,1,,29,0
477243,0,,0,0
477243,1,,30,0
477244,0,,0,0
477244,1,,31,0
477245,0,,0,0
477245,1,,26,1
477246,0,,0,0
477246,1,,27,1
477247,0,,0,0
477247,1,,28,1
477248,0,,0,0
477248,1,,29,0
477249,0,,0,0
477249,1,,30,0
477250,0,,0,0
477250,1,,31,0
477251,0,,0,0
477251,1,,26,1
477252,0,,0,0
477252,1,,27,1
477253,0,,0,0
477253,1,,28,1
477254,0,,0,0
477254,1,,29,0
477255,0,,0,0
477255,1,,30,0
477256,0,,0,0
477256,1,,31,0
477257,0,,0,0
477257,1,,26,1
477258,0,,0,0
477258,1,,27,1
477259,0,,0,0
477259,1,,28,1
477260,0,,0,0
477260,1,,29,0
477261,0,,0,0
477261,1,,30,0
477262,0,,0,0
477262,1,,31,0
477263,0,,0,0
477263,1,,26,1
477264,0,,0,0
477264,1,,27,1
477265,0,,0,0
477265,1,,28,1
477266,0,,0,0
477266,1,,29,0
477267,0,,0,0
477267,1,,30,0
477268,0,,0,0
477268,1,,31,0
477269,0,,0,0
477269,1,,26,1
477270,0,,0,0
477270,1,,27,1
477271,0,,0,0
477271,1,,28,1
477272,0,,0,0
477272,1,,29,0
477273,0,,0,0
477273,1,,30,0
477274,0,,0,0
477274,1,,31,0
477275,0,,0,0
477275,1,,26,1
477276,0,,0,0
477276,1,,27,1
477277,0,,0,0
477277,1,,28,1
477278,0,,0,0
477278,1,,29,0
477279,0,,0,0
477279,1,,30,0
477280,0,,0,0
477280,1,,31,0
477281,0,,0,0
477281,1,,26,1
477282,0,,0,0
477282,1,,27,1
477283,0,,0,0
477283,1,,28,1
477284,0,,0,0
477284,1,,29,0
477285,0,,0,0
477285,1,,30,0
477286,0,,0,0
477286,1,,31,0
477287,0,,0,0
477287,1,,26,1
477288,0,,0,0
477288,1,,27,1
477289,0,,0,0
477289,1,,28,1
477290,0,,0,0
477290,1,,29,0
477291,0,,0,0
477291,1,,30,0
477292,0,,0,0
477292,1,,31,0
477293,0,,0,0
477293,1,,26,1
477294,0,,0,0
477294,1,,27,1
477295,0,,0,0
477295,1,,28,1
477296,0,,0,0
477296,1,,29,0
477297,0,,0,0
477297,1,,30,0
477298,0,,0,0
477298,1,,31,0
477299,0,,0,0
477299,1,,26,1
477300,0,,0,0
477300,1,,27,1
477301,0,,0,0
477301,1,,28,1
477302,0,,0,0
477302,1,,29,0
477303,0,,0,0
477303,1,,30,0
477304,0,,0,0
477304,1,,31,0
477305,0,,0,0
477305,1,,26,1
477306,0,,0,0
477306,1,,27,1
477307,0,,0,0
477307,1,,28,1
477308,0,,0,0
477308,1,,29,0
477309,0,,0,0
477309,1,,30,0
477310,0,,0,0
477310,1,,31,0
477311,0,,0,0
477311,1,,26,1
477312,0,,0,0
477312,1,,27,1
477313,0,,0,0
477313,1,,28,1
477314,0,,0,0
477314,1,,29,0
477315,0,,0,0
477315,1,,30,0
477316,0,,0,0
477316,1,,31,0
477317,0,,0,0
477317,1,,26,1
477318,0,,0,0
477318,1,,27,1
477319,0,,0,0
477319,1,,28,1
477320,0,,0,0
477320,1,,29,0
477321,0,,0,0
477321,1,,30,0
477322,0,,0,0
477322,1,,31,0
477323,0,,0,0
477323,1,,26,1
477324,0,,0,0
477324,1,,27,1
477325,0,,0,0
477325,1,,28,1
477326,0,,0,0
477326,1,,29,0
477327,0,,0,0
477327,1,,30,0
477328,0,,0,0
477328,1,,31,0
477329,0,,0,0
477329,1,,26,1
477330,0,,0,0
477330,1,,27,1
477331,0,,0,0
477331,1,,28,1
477332,0,,0,0
477332,1,,29,0
477333,0,,0,0
477333,1,,30,0
477334,0,,0,0
477334,1,,31,0
477335,0,,0,0
477335,1,,26,1
477336,0,,0,0
477336,1,,27,1
477337,0,,0,0
477337,1,,28,1
477338,0,,0,0
477338,1,,29,0
477339,0,,0,0
477339,1,,30,0
477340,0,,0,0
477340,1,,31,0
477341,0,,0,0
477341,1,,26,1
477342,0,,0,0
477342,1,,27,1
477343,0,,0,0
477343,1,,28,1
477344,0,,0,0
477344,1,,29,0
477345,0,,0,0
477345,1,,30,0
477346,0,,0,0
477346,1,,31,0
477347,0,,0,0
477347,1,,19,1
477348,0,,0,0
477348,1,,20,1
477349,0,,0,0
477349,1,,21,1
477350,0,,0,0
477350,1,,22,0
477351,0,,0,0
477351,1,,23,0
477352,0,,0,0
477352,1,,24,0
477353,0,,0,0
477353,1,,19,1
477354,0,,0,0
477354,1,,20,1
477355,0,,0,0
477355,1,,21,1
477356,0,,0,0
477356,1,,22,0
477357,0,,0,0
477357,1,,23,0
477358,0,,0,0
477358,1,,24,0
477359,0,,0,0
477359,1,,26,1
477360,0,,0,0
477360,1,,27,1
477361,0,,0,0
477361,1,,28,1
477362,0,,0,0
477362,1,,29,0
477363,0,,0,0
477363,1,,30,0
477364,0,,0,0
477364,1,,31,0
477365,0,,0,0
477365,1,,16,1
477366,0,,0,0
477366,1,,17,1
477367,0,,0,0
477367,1,,18,1
477368,0,,0,0
477368,1,,19,0
477369,0,,0,0
477369,1,,20,0
477370,0,,0,0
477370,1,,16,1
477371,0,,0,0
477371,1,,17,1
477372,0,,0,0
477372,1,,18,1
477373,0,,0,0
477373,1,,19,0
477374,0,,0,0
477374,1,,20,0
477375,0,,0,0
477375,1,,16,1
477376,0,,0,0
477376,1,,17,1
477377,0,,0,0
477377,1,,18,1
477378,0,,0,0
477378,1,,19,0
477379,0,,0,0
477379,1,,20,0
477380,0,,0,0
477380,1,,26,1
477381,0,,0,0
477381,1,,27,1
477382,0,,0,0
477382,1,,28,1
477383,0,,0,0
477383,1,,29,0
477384,0,,0,0
477384,1,,30,0
477385,0,,0,0
477385,1,,31,0
477386,0,,0,0
477386,1,,26,1
477387,0,,0,0
477387,1,,27,1
477388,0,,0,0
477388,1,,28,1
477389,0,,0,0
477389,1,,29,0
477390,0,,0,0
477390,1,,30,0
477391,0,,0,0
477391,1,,31,0
477392,0,,0,0
477392,1,,19,1
477393,0,,0,0
477393,1,,20,1
477394,0,,0,0
477394,1,,21,1
477395,0,,0,0
477395,1,,22,0
477396,0,,0,0
477396,1,,23,0
477397,0,,0,0
477397,1,,24,0
477398,0,,0,0
477398,1,,26,1
477399,0,,0,0
477399,1,,27,1
477400,0,,0,0
477400,1,,28,1
477401,0,,0,0
477401,1,,29,0
477402,0,,0,0
477402,1,,30,0
477403,0,,0,0
477403,1,,31,0
477404,0,,0,0
477404,1,,26,1
477405,0,,0,0
477405,1,,27,1
477406,0,,0,0
477406,1,,28,1
477407,0,,0,0
477407,1,,29,0
477408,0,,0,0
477408,1,,30,0
477409,0,,0,0
477409,1,,31,0
477410,0,,0,0
477410,1,,26,1
477411,0,,0,0
477411,1,,27,1
477412,0,,0,0
477412,1,,28,1
477413,0,,0,0
477413,1,,29,0
477414,0,,0,0
477414,1,,30,0
477415,0,,0,0
477415,1,,31,0
477416,0,,0,0
477416,1,,26,1
477417,0,,0,0
477417,1,,27,1
477418,0,,0,0
477418,1,,28,1
477419,0,,0,0
477419,1,,29,0
477420,0,,0,0
477420,1,,30,0
477421,0,,0,0
477421,1,,31,0
477422,0,,0,0
477422,1,,26,1
477423,0,,0,0
477423,1,,27,1
477424,0,,0,0
477424,1,,28,1
477425,0,,0,0
477425,1,,29,0
477426,0,,0,0
477426,1,,30,0
477427,0,,0,0
477427,1,,31,0
477428,0,,0,0
477428,1,,26,1
477429,0,,0,0
477429,1,,27,1
477430,0,,0,0
477430,1,,28,1
477431,0,,0,0
477431,1,,29,0
477432,0,,0,0
477432,1,,30,0
477433,0,,0,0
477433,1,,31,0
477434,0,,0,0
477434,1,,30,1
477435,0,,0,0
477435,1,,31,1
477436,0,,0,0
477436,1,,32,1
477437,0,,0,0
477437,1,,33,0
477438,0,,0,0
477438,1,,34,0
477439,0,,0,0
477439,1,,35,0
477440,0,,0,0
477440,1,,36,0
477441,0,,0,0
477441,1,,30,1
477442,0,,0,0
477442,1,,31,1
477443,0,,0,0
477443,1,,32,1
477444,0,,0,0
477444,1,,33,0
477445,0,,0,0
477445,1,,34,0
477446,0,,0,0
477446,1,,35,0
477447,0,,0,0
477447,1,,36,0
477448,0,,0,0
477448,1,,30,1
477449,0,,0,0
477449,1,,31,1
477450,0,,0,0
477450,1,,32,1
477451,0,,0,0
477451,1,,33,0
477452,0,,0,0
477452,1,,34,0
477453,0,,0,0
477453,1,,35,0
477454,0,,0,0
477454,1,,36,0
477455,0,,0,0
477455,1,,30,1
477456,0,,0,0
477456,1,,31,1
477457,0,,0,0
477457,1,,32,1
477458,0,,0,0
477458,1,,33,0
477459,0,,0,0
477459,1,,34,0
477460,0,,0,0
477460,1,,35,0
477461,0,,0,0
477461,1,,36,0
477462,0,,0,0
477462,1,,30,1
477463,0,,0,0
477463,1,,31,1
477464,0,,0,0
477464,1,,32,1
477465,0,,0,0
477465,1,,33,0
477466,0,,0,0
477466,1,,34,0
477467,0,,0,0
477467,1,,35,0
477468,0,,0,0
477468,1,,36,0
477469,0,,0,0
477469,1,,30,1
477470,0,,0,0
477470,1,,31,1
477471,0,,0,0
477471,1,,32,1
477472,0,,0,0
477472,1,,33,0
477473,0,,0,0
477473,1,,34,0
477474,0,,0,0
477474,1,,35,0
477475,0,,0,0
477475,1,,36,0
477476,0,,0,0
477476,1,,30,1
477477,0,,0,0
477477,1,,31,1
477478,0,,0,0
477478,1,,32,1
477479,0,,0,0
477479,1,,33,0
477480,0,,0,0
477480,1,,34,0
477481,0,,0,0
477481,1,,35,0
477482,0,,0,0
477482,1,,36,0
477483,0,,0,0
477483,1,,30,1
477484,0,,0,0
477484,1,,31,1
477485,0,,0,0
477485,1,,32,1
477486,0,,0,0
477486,1,,33,0
477487,0,,0,0
477487,1,,34,0
477488,0,,0,0
477488,1,,35,0
477489,0,,0,0
477489,1,,36,0
477490,0,,0,0
477490,1,,30,1
477491,0,,0,0
477491,1,,31,1
477492,0,,0,0
477492,1,,32,1
477493,0,,0,0
477493,1,,33,0
477494,0,,0,0
477494,1,,34,0
477495,0,,0,0
477495,1,,35,0
477496,0,,0,0
477496,1,,36,0
477497,0,,0,0
477497,1,,30,1
477498,0,,0,0
477498,1,,31,1
477499,0,,0,0
477499,1,,32,1
477500,0,,0,0
477500,1,,33,0
477501,0,,0,0
477501,1,,34,0
477502,0,,0,0
477502,1,,35,0
477503,0,,0,0
477503,1,,36,0
477504,0,,0,0
477504,1,,30,1
477505,0,,0,0
477505,1,,31,1
477506,0,,0,0
477506,1,,32,1
477507,0,,0,0
477507,1,,33,0
477508,0,,0,0
477508,1,,34,0
477509,0,,0,0
477509,1,,35,0
477510,0,,0,0
477510,1,,36,0
477511,0,,0,0
477511,1,,30,1
477512,0,,0,0
477512,1,,31,1
477513,0,,0,0
477513,1,,32,1
477514,0,,0,0
477514,1,,33,0
477515,0,,0,0
477515,1,,34,0
477516,0,,0,0
477516,1,,35,0
477517,0,,0,0
477517,1,,36,0
477518,0,,0,0
477518,1,,30,1
477519,0,,0,0
477519,1,,31,1
477520,0,,0,0
477520,1,,32,1
477521,0,,0,0
477521,1,,33,0
477522,0,,0,0
477522,1,,34,0
477523,0,,0,0
477523,1,,35,0
477524,0,,0,0
477524,1,,36,0
477525,0,,0,0
477525,1,,30,1
477526,0,,0,0
477526,1,,31,1
477527,0,,0,0
477527,1,,32,1
477528,0,,0,0
477528,1,,33,0
477529,0,,0,0
477529,1,,34,0
477530,0,,0,0
477530,1,,35,0
477531,0,,0,0
477531,1,,36,0
477532,0,,0,0
477532,1,,30,1
477533,0,,0,0
477533,1,,31,1
477534,0,,0,0
477534,1,,32,1
477535,0,,0,0
477535,1,,33,0
477536,0,,0,0
477536,1,,34,0
477537,0,,0,0
477537,1,,35,0
477538,0,,0,0
477538,1,,36,0
477539,0,,0,0
477539,1,,30,1
477540,0,,0,0
477540,1,,31,1
477541,0,,0,0
477541,1,,32,1
477542,0,,0,0
477542,1,,33,0
477543,0,,0,0
477543,1,,34,0
477544,0,,0,0
477544,1,,35,0
477545,0,,0,0
477545,1,,36,0
477546,0,,0,0
477546,1,,22,1
477547,0,,0,0
477547,1,,23,1
477548,0,,0,0
477548,1,,24,1
477549,0,,0,0
477549,1,,25,0
477550,0,,0,0
477550,1,,26,0
477551,0,,0,0
477551,1,,22,1
477552,0,,0,0
477552,1,,23,1
477553,0,,0,0
477553,1,,24,1
477554,0,,0,0
477554,1,,25,0
477555,0,,0,0
477555,1,,26,0
477556,0,,0,0
477556,1,,22,1
477557,0,,0,0
477557,1,,23,1
477558,0,,0,0
477558,1,,24,1
477559,0,,0,0
477559,1,,25,0
477560,0,,0,0
477560,1,,26,0
477561,0,,0,0
477561,1,,22,1
477562,0,,0,0
477562,1,,23,1
477563,0,,0,0
477563,1,,24,1
477564,0,,0,0
477564,1,,25,0
477565,0,,0,0
477565,1,,26,0
477566,0,,0,0
477566,1,,22,1
477567,0,,0,0
477567,1,,23,1
477568,0,,0,0
477568,1,,24,1
477569,0,,0,0
477569,1,,25,0
477570,0,,0,0
477570,1,,26,0
477571,0,,0,0
477571,1,,25,1
477572,0,,0,0
477572,1,,26,1
477573,0,,0,0
477573,1,,27,1
477574,0,,0,0
477574,1,,28,0
477575,0,,0,0
477575,1,,29,0
477576,0,,0,0
477576,1,,30,0
477577,0,,0,0
477577,1,,31,0
477578,0,,0,0
477578,1,,32,0
477579,0,,0,0
477579,1,,25,1
477580,0,,0,0
477580,1,,26,1
477581,0,,0,0
477581,1,,27,1
477582,0,,0,0
477582,1,,28,0
477583,0,,0,0
477583,1,,29,0
477584,0,,0,0
477584,1,,30,0
477585,0,,0,0
477585,1,,31,0
477586,0,,0,0
477586,1,,32,0
477587,0,,0,0
477587,1,,25,1
477588,0,,0,0
477588,1,,26,1
477589,0,,0,0
477589,1,,27,1
477590,0,,0,0
477590,1,,28,0
477591,0,,0,0
477591,1,,29,0
477592,0,,0,0
477592,1,,30,0
477593,0,,0,0
477593,1,,31,0
477594,0,,0,0
477594,1,,32,0
477595,0,,0,0
477595,1,,25,1
477596,0,,0,0
477596,1,,26,1
477597,0,,0,0
477597,1,,27,1
477598,0,,0,0
477598,1,,28,0
477599,0,,0,0
477599,1,,29,0
477600,0,,0,0
477600,1,,30,0
477601,0,,0,0
477601,1,,31,0
477602,0,,0,0
477602,1,,32,0
477603,0,,0,0
477603,1,,25,1
477604,0,,0,0
477604,1,,26,1
477605,0,,0,0
477605,1,,27,1
477606,0,,0,0
477606,1,,28,0
477607,0,,0,0
477607,1,,29,0
477608,0,,0,0
477608,1,,30,0
477609,0,,0,0
477609,1,,31,0
477610,0,,0,0
477610,1,,32,0
477611,0,,0,0
477611,1,,25,1
477612,0,,0,0
477612,1,,26,1
477613,0,,0,0
477613,1,,27,1
477614,0,,0,0
477614,1,,28,0
477615,0,,0,0
477615,1,,29,0
477616,0,,0,0
477616,1,,30,0
477617,0,,0,0
477617,1,,31,0
477618,0,,0,0
477618,1,,32,0
477619,0,,0,0
477619,1,,25,1
477620,0,,0,0
477620,1,,26,1
477621,0,,0,0
477621,1,,27,1
477622,0,,0,0
477622,1,,28,0
477623,0,,0,0
477623,1,,29,0
477624,0,,0,0
477624,1,,30,0
477625,0,,0,0
477625,1,,31,0
477626,0,,0,0
477626,1,,32,0
477627,0,,0,0
477627,1,,30,1
477628,0,,0,0
477628,1,,31,1
477629,0,,0,0
477629,1,,32,1
477630,0,,0,0
477630,1,,33,0
477631,0,,0,0
477631,1,,34,0
477632,0,,0,0
477632,1,,35,0
477633,0,,0,0
477633,1,,36,0
477634,0,,0,0
477634,1,,30,1
477635,0,,0,0
477635,1,,31,1
477636,0,,0,0
477636,1,,32,1
477637,0,,0,0
477637,1,,33,0
477638,0,,0,0
477638,1,,34,0
477639,0,,0,0
477639,1,,35,0
477640,0,,0,0
477640,1,,36,0
477641,0,,0,0
477641,1,,30,1
477642,0,,0,0
477642,1,,31,1
477643,0,,0,0
477643,1,,32,1
477644,0,,0,0
477644,1,,33,0
477645,0,,0,0
477645,1,,34,0
477646,0,,0,0
477646,1,,35,0
477647,0,,0,0
477647,1,,36,0
477648,0,,0,0
477648,1,,30,1
477649,0,,0,0
477649,1,,31,1
477650,0,,0,0
477650,1,,32,1
477651,0,,0,0
477651,1,,33,0
477652,0,,0,0
477652,1,,34,0
477653,0,,0,0
477653,1,,35,0
477654,0,,0,0
477654,1,,36,0
477655,0,,0,0
477655,1,,30,1
477656,0,,0,0
477656,1,,31,1
477657,0,,0,0
477657,1,,32,1
477658,0,,0,0
477658,1,,33,0
477659,0,,0,0
477659,1,,34,0
477660,0,,0,0
477660,1,,35,0
477661,0,,0,0
477661,1,,36,0
477662,0,,0,0
477662,1,,30,1
477663,0,,0,0
477663,1,,31,1
477664,0,,0,0
477664,1,,32,1
477665,0,,0,0
477665,1,,33,0
477666,0,,0,0
477666,1,,34,0
477667,0,,0,0
477667,1,,35,0
477668,0,,0,0
477668,1,,36,0
477669,0,,0,0
477669,1,,30,1
477670,0,,0,0
477670,1,,31,1
477671,0,,0,0
477671,1,,32,1
477672,0,,0,0
477672,1,,33,0
477673,0,,0,0
477673,1,,34,0
477674,0,,0,0
477674,1,,35,0
477675,0,,0,0
477675,1,,36,0
477676,0,,0,0
477676,1,,30,1
477677,0,,0,0
477677,1,,31,1
477678,0,,0,0
477678,1,,32,1
477679,0,,0,0
477679,1,,33,0
477680,0,,0,0
477680,1,,34,0
477681,0,,0,0
477681,1,,35,0
477682,0,,0,0
477682,1,,36,0
477683,0,,0,0
477683,1,,30,1
477684,0,,0,0
477684,1,,31,1
477685,0,,0,0
477685,1,,32,1
477686,0,,0,0
477686,1,,33,0
477687,0,,0,0
477687,1,,34,0
477688,0,,0,0
477688,1,,35,0
477689,0,,0,0
477689,1,,36,0
477690,0,,0,0
477690,1,,30,1
477691,0,,0,0
477691,1,,31,1
477692,0,,0,0
477692,1,,32,1
477693,0,,0,0
477693,1,,33,0
477694,0,,0,0
477694,1,,34,0
477695,0,,0,0
477695,1,,35,0
477696,0,,0,0
477696,1,,36,0
477697,0,,0,0
477697,1,,30,1
477698,0,,0,0
477698,1,,31,1
477699,0,,0,0
477699,1,,32,1
477700,0,,0,0
477700,1,,33,0
477701,0,,0,0
477701,1,,34,0
477702,0,,0,0
477702,1,,35,0
477703,0,,0,0
477703,1,,36,0
477704,0,,0,0
477704,1,,30,1
477705,0,,0,0
477705,1,,31,1
477706,0,,0,0
477706,1,,32,1
477707,0,,0,0
477707,1,,33,0
477708,0,,0,0
477708,1,,34,0
477709,0,,0,0
477709,1,,35,0
477710,0,,0,0
477710,1,,36,0
477711,0,,0,0
477711,1,,19,1
477712,0,,0,0
477712,1,,20,1
477713,0,,0,0
477713,1,,21,1
477714,0,,0,0
477714,1,,22,0
477715,0,,0,0
477715,1,,23,0
477716,0,,0,0
477716,1,,24,0
477717,0,,0,0
477717,1,,19,1
477718,0,,0,0
477718,1,,20,1
477719,0,,0,0
477719,1,,21,1
477720,0,,0,0
477720,1,,22,0
477721,0,,0,0
477721,1,,23,0
477722,0,,0,0
477722,1,,24,0
477723,0,,0,0
477723,1,,19,1
477724,0,,0,0
477724,1,,20,1
477725,0,,0,0
477725,1,,21,1
477726,0,,0,0
477726,1,,22,0
477727,0,,0,0
477727,1,,23,0
477728,0,,0,0
477728,1,,24,0
477729,0,,0,0
477729,1,,19,1
477730,0,,0,0
477730,1,,20,1
477731,0,,0,0
477731,1,,21,1
477732,0,,0,0
477732,1,,22,0
477733,0,,0,0
477733,1,,23,0
477734,0,,0,0
477734,1,,24,0
477735,0,,0,0
477735,1,,19,1
477736,0,,0,0
477736,1,,20,1
477737,0,,0,0
477737,1,,21,1
477738,0,,0,0
477738,1,,22,0
477739,0,,0,0
477739,1,,23,0
477740,0,,0,0
477740,1,,24,0
477741,0,,0,0
477741,1,,19,1
477742,0,,0,0
477742,1,,20,1
477743,0,,0,0
477743,1,,21,1
